material_description,vendor,material_price,link,dow,location,zip,region,date,raw_material,steel_price,copper_price,target_price
250 ft. 14/2 Romex SIMpull Solid NM-B W/G Wire,landmsupply,84.99,https://www.landmsupply.com/southwire-romex-simpull-cable-w-ground-white-14-2-awg-250-ft-28827455,Tuesday,"1200 E Us Hwy 169. Grand Rapids, Minnesota, 55744",55744,northplaines,2022-10-25,copper,1549.37,7534.85,low price
3/4 in. Standard Fitting Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),homedepot,2.98,https://www.homedepot.com/p/Halex-3-4-in-Electric-Metallic-Tube-EMT-Set-Screw-Coupling-5-Pack-26282/202288508,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-25,steel,1549.37,7534.85,low price
3/4 in. Standard Fitting Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),superarbor,3.6,https://www.superarbor.io/products/100163157-3-4-in-electrical-metallic-tube-emt-set-screw-connectors-5-pack,Tuesday,online,other,other,2022-10-25,steel,1549.37,7534.85,about average
1/2 in. Electrical Metallic Tube (EMT) Set-Screw Connectors (5-Pack),amazon,5.99,https://www.amazon.com/Halex-26270-STEEL-CONNECTOR-Silver/dp/B00L2J46LW,Tuesday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-10-25,steel,1549.37,7534.85,high price
1/2 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,lowes,5.99,https://www.lowes.com/pd/Common-1-2-in-Actual-50-In-Metallic-Emt-10-ft-Conduit/3129551,Tuesday,"1000 Lowe's Blvd. Mooresville, NC, 28117",28117,east,2022-10-25,steel,1549.37,7534.85,about average
3/4 in. Standard Fitting Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),supplyworks,3.66,https://www.supplyworks.com/Sku/202328185/halex-34-in-electrical-metallic-tube-emt-set-screw-coupling-5-pack-051411232221-23222,Tuesday,"6260 Abbott Dr. Omaha, Nebraska, 68110",68110,central,2022-10-25,steel,1549.37,7534.85,high price
1/2 in. Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),homedepot,3.98,https://www.homedepot.com/p/Halex-1-2-in-Electrical-Metallic-Tube-EMT-Set-Screw-Connectors-5-Pack-26270/100137321,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-25,steel,1549.37,7534.85,about average
1/2 in. Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),lowes,5.99,https://www.lowes.com/pd/Sigma-Electric-ProConnex-1-2-in-Set-Screw-Coupling-Electrical-Metal-Tubing-Compatible-Conduit-Fitting/1100263,Tuesday,"1000 Lowe's Blvd. Mooresville, NC, 28117",28117,east,2022-10-25,steel,1549.37,7534.85,high price
500 ft. 6 Gauge Black Stranded Copper THHN Wire,amazon,470.43,https://www.amazon.com/Cerrowire-112-4201J-500-Feet-Stranded-Black/dp/B00D49VU6W,Tuesday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-10-25,copper,1549.37,7534.85,high price
500 ft. 6 Gauge Black Stranded Copper THHN Wire,amazon,470.43,https://www.amazon.com/Cerrowire-112-4201J-500-Feet-Stranded-Black/dp/B00D49VU6W,Tuesday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-10-25,copper,1549.37,7534.85,high price
1/2 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,menards,7.24,https://www.menards.com/main/electrical/conduit-conduit-fittings-raceways/conduit/wheatland-tube-company-emt-conduit/3651321/p-1444446524964-c-6423.htm,Tuesday,"4777 Menard Drive. Eau Claire, Wisconsin, 54703",54703,northplaines,2022-10-25,steel,1549.37,7534.85,high price
1/2 in. Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),amazon,5.99,https://www.amazon.com/Halex-26270-STEEL-CONNECTOR-Silver/dp/B00L2J46LW,Tuesday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-10-25,steel,1549.37,7534.85,high price
250 ft. 14/3 Solid Romex SIMpull CU NM-B W/G Wire,homedepot,158.0,https://www.homedepot.com/p/Southwire-250-ft-14-3-Solid-Romex-SIMpull-CU-NM-B-W-G-Wire-63946855/202316275,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-25,copper,1549.37,7534.85,low price
1/2 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,homedepot,7.63,https://www.homedepot.com/p/1-2-in-x-10-ft-Electric-Metallic-Tube-EMT-Conduit-853428/100400405,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-25,steel,1549.37,7534.85,high price
3/4 in. Electrical Metallic Tube (EMT) Set-Screw Connector (5-Pack),lowes,5.99,https://www.lowes.com/pd/Halex-3-4-in-EMT-STEEL-SET-SCREW-CONNECTOR-5-BAG/1002846668,Tuesday,"1000 Lowe's Blvd. Mooresville, NC, 28117",28117,east,2022-10-25,steel,1549.37,7534.85,about average
3/4 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,ebarnett,10.47,https://www.ebarnett.com/Sku/2487616/34-in-x-10-ft-electric-metallic-tube-emt-conduit-091111020025-853429,Tuesday,"4601 Bulls Bay Hwy #100. Jacksonville, FL, 32219",32219,southeast,2022-10-25,steel,1549.37,7534.85,about average
1 in. Electrical Metallic Tube (EMT) Set-Screw Connector,homedepot,1.6,https://www.homedepot.com/p/Halex-1-in-Electrical-Metallic-Tube-EMT-Set-Screw-Connector-62710/100562217,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-25,steel,1549.37,7534.85,high price
1 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,wilmar,17.55,https://www.wilmar.com/Sku/24-87610/allied-tube-and-conduit-1-in-x-10-ft-electric-metallic-tube-emt-conduit-091111020032-101568,Tuesday,"28 Biopolis Road. Singapore, 138568",other,other,2022-10-25,steel,1549.37,7534.85,low price
500 ft. 4 Gauge Black Stranded Copper THHN Wire,amazon,613.64,https://www.amazon.com/SOUTHWIRE-COMPANY-LL-20499001-Stranded/dp/B002JFY1W2,Tuesday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-10-25,copper,1549.37,7534.85,low price
1 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,truevalue,24.99,https://www.truevalue.com/emt-conduit-steel-thinwall-1-in-x-10-ft,Tuesday,"8600 W Bryn Mawr Ave. Chicago, IL, 60631",60631,central,2022-10-25,steel,1549.37,7534.85,high price
1 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,homedepot,20.62,https://www.homedepot.com/p/1-in-x-10-ft-Electric-Metallic-Tube-EMT-Conduit-101568/100400409,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-25,steel,1549.37,7534.85,high price
1 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,linemen-tools,8.9,https://www.linemen-tools.com/Electrical_Materials_Tubing_EMT_Conduit_1_x_10_p/wal-emt100.htm,Tuesday,"5941 1st Avenue Eastman, GA, 31023",31023,southeast,2022-10-25,steel,1549.37,7534.85,low price
1/2 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,supplyworks,5.88,https://www.supplyworks.com/Sku/2487615/12-in-x-10-ft-electric-metallic-tube-emt-conduit-091111020018-853428,Tuesday,"6260 Abbott Dr. Omaha, Nebraska, 68110",68110,central,2022-10-25,steel,1549.37,7534.85,low price
500 ft. 6 Gauge Black Stranded Copper THHN Wire,ebay,445.81,https://www.ebay.com/itm/203860011450,Tuesday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-10-25,copper,1549.37,7534.85,about average
500 ft. 6 Gauge Black Stranded Copper THHN Wire,ebay,445.81,https://www.ebay.com/itm/203860011450,Tuesday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-10-25,copper,1549.37,7534.85,about average
3/4 in. Electrical Metallic Tube (EMT) Set-Screw Connector (5-Pack),homedepot,4.6,https://www.homedepot.com/p/Halex-3-4-in-Electrical-Metallic-Tube-EMT-Set-Screw-Connectors-5-Pack-26272/100163157,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-25,steel,1549.37,7534.85,low price
250 ft. 14/2 Romex SIMpull Solid NM-B W/G Wire,amazon,114.0,https://www.amazon.com/SOUTHWIRE-COMPANY-28827455-250-Cable/dp/B000LNOJVW,Tuesday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-10-25,copper,1549.37,7534.85,about average
250 ft. 14/2 Romex SIMpull Solid NM-B W/G Wire,socalelectric,117.0,https://www.socalelectric.com/products/250-ft-14-2-romex-simpull-solid-nm-b-w-g-wire,Tuesday,"5512 West Pico Blvd. Los Angeles, CA, 90019",90019,west,2022-10-25,copper,1549.37,7534.85,high price
250 ft. 12/3 Solid Romex SIMpull CU NM-B W/G Wire,qcsupply,339.09,https://www.qcsupply.com/12-3-romex-simpull-wire-250ft.html,Tuesday,"574 Road 11. Schuyler, Nebraska, 68661",68661,central,2022-10-25,copper,1549.37,7534.85,high price
1/2 in. Electrical Metallic Tube (EMT) Set-Screw Connectors (5-Pack),lowes,5.99,https://www.lowes.com/pd/Sigma-Electric-ProConnex-1-2-in-Set-Screw-Connector-Electrical-Metal-Tubing-Compatible-Conduit-Fitting/1000152643,Tuesday,"1000 Lowe's Blvd. Mooresville, NC, 28117",28117,east,2022-10-25,steel,1549.37,7534.85,high price
3/4 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,gordonelectricsupply,8.36,https://www.gordonelectricsupply.com/p/Allied-898303-Emt-Conduit-3-4-Emt-Conduit-X-10/1673,Tuesday,"1290 N Hobbie Ave. Kankakee, Illinois, 60901",60901,central,2022-10-25,steel,1549.37,7534.85,low price
500 ft. 10 Gauge Black Stranded Copper THHN Wire,wireandcableyourway,165.0,https://www.wireandcableyourway.com/10-awg-thhn-stranded-wire-500ft-1000ft-or-2500ft-spool,Tuesday,"1431 7th St Ste 204. Santa Monica, California, 90401",90401,west,2022-10-25,copper,1549.37,7534.85,high price
500 ft. 6 Gauge Black Stranded Copper THHN Wire,cooper-electric,1144.69,https://www.cooper-electric.com/product/detail/14990/wic-thhn-6-str-blk-500r,Tuesday,"1 Matrix Drive. Monroe, NJ, 08831",08831,northeast,2022-10-25,copper,1549.37,7534.85,high price
500 ft. 6 Gauge Black Stranded Copper THHN Wire,cooper-electric,1144.69,https://www.cooper-electric.com/product/detail/14990/wic-thhn-6-str-blk-500r,Tuesday,"1 Matrix Drive. Monroe, NJ, 08831",08831,northeast,2022-10-25,copper,1549.37,7534.85,high price
1/2 in. Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),wilmar,2.1,https://www.wilmar.com/Sku/202077151/halex-12-in-electrical-metallic-tube-emt-set-screw-coupling-5-pack-051411232207-23220,Tuesday,"28 Biopolis Road. Singapore, 138568",other,other,2022-10-25,steel,1549.37,7534.85,low price
3/4 in. Standard Fitting Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),pinterest,2.98,https://www.pinterest.com/pin/230668812499210604/,Tuesday,"651 Brannan St. San Francisco, CA, 94107",94107,west,2022-10-25,steel,1549.37,7534.85,low price
3/4 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,homedepot,11.91,https://www.homedepot.com/p/3-4-in-x-10-ft-Electric-Metallic-Tube-EMT-Conduit-853429/100400406,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-25,steel,1549.37,7534.85,high price
3/4 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,amazon,98.99,https://www.amazon.com/EMT-Conduit-10-ft-Steel/dp/B0078RZC4M,Tuesday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-10-25,steel,1549.37,7534.85,high price
500 ft. 4 Gauge Black Stranded Copper THHN Wire,ebay,1047.78,https://www.ebay.com/p/17040228268,Tuesday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-10-25,copper,1549.37,7534.85,high price
250 ft. 12/2 Solid Romex SIMpull CU NM-B W/G Wire,homedepot,149.0,https://www.homedepot.com/p/Southwire-250-ft-12-2-Solid-Romex-SIMpull-CU-NM-B-W-G-Wire-28828269/202019375,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-25,copper,1549.37,7534.85,high price
3/4 in. Electrical Metallic Tube (EMT) Set-Screw Connector (5-Pack),dkhardware,6.45,https://www.dkhardware.com/23212-3-4-in-electrical-metallic-tube-emt-set-screw-connector-product-3241496.html,Sunday,"1835 E Hallandale Bch 264 Hallandale. Beach, FL, 33009",33009,southeast,2022-11-06,steel,1600.95,7953.85,high price
250 ft. 12/2 Solid Romex SIMpull CU NM-B W/G Wire,homedepot,149.0,https://www.homedepot.com/p/Southwire-250-ft-12-2-Solid-Romex-SIMpull-CU-NM-B-W-G-Wire-28828269/202019375,Sunday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-06,copper,1600.95,7953.85,high price
500 ft. 4 Gauge Black Stranded Copper THHN Wire,ebay,1047.78,https://www.ebay.com/p/17040228268,Sunday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-11-06,copper,1600.95,7953.85,high price
3/4 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,gordonelectricsupply,8.6,https://www.gordonelectricsupply.com/p/Allied-898303-Emt-Conduit-3-4-Emt-Conduit-X-10/1673,Sunday,"1290 N Hobbie Ave. Kankakee, Illinois, 60901",60901,central,2022-11-06,steel,1600.95,7953.85,low price
3/4 in. Standard Fitting Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),homedepot,2.98,https://www.homedepot.com/p/Halex-3-4-in-Standard-Fitting-Electric-Metallic-Tube-EMT-Set-Screw-Coupling-5-Pack-26282/202288508,Sunday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-06,steel,1600.95,7953.85,low price
1 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,wilmar,17.55,https://www.wilmar.com/Sku/24-87610/allied-tube-and-conduit-1-in-x-10-ft-electric-metallic-tube-emt-conduit-091111020032-101568,Sunday,"28 Biopolis Road. Singapore, 138568",other,other,2022-11-06,steel,1600.95,7953.85,low price
250 ft. 14/3 Solid Romex SIMpull CU NM-B W/G Wire,lowes,158.0,https://www.lowes.com/pd/Southwire-Romex-SIMpull-250-ft-14-3-Non-Metallic-Wire-By-the-Roll/3129317,Sunday,"1000 Lowe's Blvd. Mooresville, NC, 28117",28117,east,2022-11-06,copper,1600.95,7953.85,low price
3/4 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,ebarnett,10.47,https://www.ebarnett.com/Sku/2487616/34-in-x-10-ft-electric-metallic-tube-emt-conduit-091111020025-853429,Sunday,"4601 Bulls Bay Hwy #100. Jacksonville, FL, 32219",32219,southeast,2022-11-06,steel,1600.95,7953.85,about average
250 ft. 14/2 Romex SIMpull Solid NM-B W/G Wire,ebay,111.07,https://www.ebay.com/b/14-2-Romex-Indiana-OTHER-Industrial-Wires-Cables/92078/bn_7022085018,Sunday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-11-06,copper,1600.95,7953.85,about average
250 ft. 14/3 Solid Romex SIMpull CU NM-B W/G Wire,walmart,215.0,https://www.walmart.com/ip/250-ft-14-3-Solid-Romex-SIMpull-CU-NM-B-W-G-Wire/786548661,Sunday,"702 S.W. 8th St. Bentonville, Arkansas, 72716",72716,south,2022-11-06,copper,1600.95,7953.85,high price
1/2 in. Electrical Metallic Tube (EMT) Set-Screw Connectors (5-Pack),wilmar,2.1,https://www.wilmar.com/Sku/202077151/halex-12-in-electrical-metallic-tube-emt-set-screw-coupling-5-pack-051411232207-23220,Sunday,"28 Biopolis Road. Singapore, 138568",other,other,2022-11-06,steel,1600.95,7953.85,low price
1/2 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,menards,7.24,https://www.menards.com/main/electrical/conduit-conduit-fittings-raceways/conduit/wheatland-tube-company-emt-conduit/0559010000/p-1444446525135-c-6423.htm,Sunday,"4777 Menard Drive. Eau Claire, Wisconsin, 54703",54703,northplaines,2022-11-06,steel,1600.95,7953.85,high price
500 ft. 6 Gauge Black Stranded Copper THHN Wire,southwestlumber,344.99,https://www.southwestlumber.com/shop/electrical/cable-and-wire/building-wire/thhn-electrical-wire/southwire-500-ft-6-awg-stranded-black-thhn-wire?SKU=525650,Sunday,"1917 S Avenue B. Yuma, AZ, 85364",85364,mountains,2022-11-06,copper,1600.95,7953.85,low price
500 ft. 6 Gauge Black Stranded Copper THHN Wire,southwestlumber,344.99,https://www.southwestlumber.com/shop/electrical/cable-and-wire/building-wire/thhn-electrical-wire/southwire-500-ft-6-awg-stranded-black-thhn-wire?SKU=525650,Sunday,"1917 S Avenue B. Yuma, AZ, 85364",85364,mountains,2022-11-06,copper,1600.95,7953.85,low price
1/2 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,ebarnett,5.88,https://www.ebarnett.com/Sku/2487615/12-in-x-10-ft-electric-metallic-tube-emt-conduit-091111020018-853428,Sunday,"4601 Bulls Bay Hwy #100. Jacksonville, FL, 32219",32219,southeast,2022-11-06,steel,1600.95,7953.85,low price
500 ft. 6 Gauge Black Stranded Copper THHN Wire,ebay,445.81,https://www.ebay.com/itm/203860011450,Sunday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-11-06,copper,1600.95,7953.85,about average
500 ft. 6 Gauge Black Stranded Copper THHN Wire,ebay,445.81,https://www.ebay.com/itm/203860011450,Sunday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-11-06,copper,1600.95,7953.85,about average
1 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,homedepot,20.62,https://www.homedepot.com/p/1-in-x-10-ft-Electric-Metallic-Tube-EMT-Conduit-101568/100400409,Sunday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-06,steel,1600.95,7953.85,high price
500 ft. 10 Gauge Black Stranded Copper THHN Wire,homedepot,156.0,https://www.homedepot.com/p/Southwire-500-ft-10-Black-Stranded-CU-THHN-Wire-22973257/202316335,Sunday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-06,copper,1600.95,7953.85,about average
500 ft. 10 Gauge Black Stranded Copper THHN Wire,wireandcableyourway,165.0,https://www.wireandcableyourway.com/10-awg-thhn-stranded-wire-500ft-1000ft-or-2500ft-spool,Sunday,"1431 7th St Ste 204. Santa Monica, California, 90401",90401,west,2022-11-06,copper,1600.95,7953.85,high price
1 in. Electric Metallic Tube (EMT) Set-Screw Coupling,homedepot,1.15,https://www.homedepot.com/p/Halex-1-in-Electric-Metallic-Tube-EMT-Set-Screw-Coupling-62810/202241090,Sunday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-06,steel,1600.95,7953.85,high price
500 ft. 4 Gauge Black Stranded Copper THHN Wire,amazon,614.28,https://www.amazon.com/SOUTHWIRE-COMPANY-LL-20499001-Stranded/dp/B002JFY1W2,Sunday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-11-06,copper,1600.95,7953.85,low price
3/4 in. Electrical Metallic Tube (EMT) Set-Screw Connector (5-Pack),homedepot,4.6,https://www.homedepot.com/p/Halex-3-4-in-Electrical-Metallic-Tube-EMT-Set-Screw-Connectors-5-Pack-26272/100163157,Sunday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-06,steel,1600.95,7953.85,low price
3/4 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,homedepot,11.91,https://www.homedepot.com/p/3-4-in-x-10-ft-Electric-Metallic-Tube-EMT-Conduit-853429/100400406,Sunday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-06,steel,1600.95,7953.85,high price
250 ft. 12/3 Solid Romex SIMpull CU NM-B W/G Wire,lowes,289.0,https://www.lowes.com/pd/Southwire-Romex-SIMpull-250-ft-12-3-Non-Metallic-Wire-By-the-Roll/3136775,Sunday,"1000 Lowe's Blvd. Mooresville, NC, 28117",28117,east,2022-11-06,copper,1600.95,7953.85,low price
1/2 in. Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),homedepot,3.98,https://www.homedepot.com/p/Halex-1-2-in-Electrical-Metallic-Tube-EMT-Set-Screw-Connectors-5-Pack-26270/100137321,Sunday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-06,steel,1600.95,7953.85,about average
1/2 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,lowes,5.99,https://www.lowes.com/pd/Common-1-2-in-Actual-50-In-Metallic-Emt-10-ft-Conduit/3129551,Sunday,"1000 Lowe's Blvd. Mooresville, NC, 28117",28117,east,2022-11-06,steel,1600.95,7953.85,about average
1/2 in. Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),amazon,8.54,https://www.amazon.com/Halex-26270-STEEL-CONNECTOR-Silver/dp/B00L2J46LW,Sunday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-11-06,steel,1600.95,7953.85,high price
3/4 in. Electrical Metallic Tube (EMT) Set-Screw Connector (5-Pack),amazon,20.0,https://www.amazon.com/Halex-Electrical-Set-Screw-Connector-12301B/dp/B00FQ570W0,Sunday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-11-06,steel,1600.95,7953.85,high price
3/4 in. Standard Fitting Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),supplyworks,3.66,https://www.supplyworks.com/Sku/202328185/halex-34-in-electrical-metallic-tube-emt-set-screw-coupling-5-pack-051411232221-23222,Sunday,"6260 Abbott Dr. Omaha, Nebraska, 68110",68110,central,2022-11-06,steel,1600.95,7953.85,high price
250 ft. 14/3 Solid Romex SIMpull CU NM-B W/G Wire,homedepot,158.0,https://www.homedepot.com/p/Southwire-250-ft-14-3-Solid-Romex-SIMpull-CU-NM-B-W-G-Wire-63946855/202316275,Sunday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-06,copper,1600.95,7953.85,low price
250 ft. 14/3 Solid Romex SIMpull CU NM-B W/G Wire,ebay,160.59,https://www.ebay.com/itm/194605434077,Sunday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-11-06,copper,1600.95,7953.85,high price
500 ft. 4 Gauge Black Stranded Copper THHN Wire,homedepot,765.0,https://www.homedepot.com/p/Southwire-500-ft-4-Black-Stranded-CU-SIMpull-THHN-Wire-20499001/202316585,Sunday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-06,copper,1600.95,7953.85,about average
1/2 in. Electrical Metallic Tube (EMT) Set-Screw Connectors (5-Pack),ebay,9.99,https://www.ebay.com/itm/203256309046,Sunday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-11-06,steel,1600.95,7953.85,high price
1/2 in. Electrical Metallic Tube (EMT) Set-Screw Connectors (5-Pack),amazon,8.54,https://www.amazon.com/Halex-26270-STEEL-CONNECTOR-Silver/dp/B00L2J46LW,Sunday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-11-06,steel,1600.95,7953.85,high price
1/2 in. Electrical Metallic Tube (EMT) Set-Screw Connectors (5-Pack),lowes,5.99,https://www.lowes.com/pd/Sigma-Electric-ProConnex-1-2-in-Set-Screw-Connector-Electrical-Metal-Tubing-Compatible-Conduit-Fitting/1000152643,Sunday,"1000 Lowe's Blvd. Mooresville, NC, 28117",28117,east,2022-11-06,steel,1600.95,7953.85,high price
